作品ID,作品名,作品名読み,分類番号,文字遣い種別,人物ID,姓,名,姓読み,名読み,テキストファイルURL,XHTML/HTMLファイルURL
000898,闇の力,やみのちから,NDC 913,新字新仮名,000054,佐野,良二,さの,りょうじ,http://ryojikobo.webcrow.jp/yamino/yamino.zip,http://ryojikobo.webcrow.jp/yamino/yamino.htm
000887,われらリフター,われらリフター,NDC 913,新字新仮名,000054,佐野,良二,さの,りょうじ,http://ryojikobo.webcrow.jp/warera/warera.zip,http://ryojikobo.webcrow.jp/warera/warera.htm
058174,湯けむり,ゆけむり,NDC 913,新字新仮名,001918,澤西,祐典,さわにし,ゆうてん,https://www.aozora.gr.jp/cards/001918/files/58174_ruby_60560.zip,https://www.aozora.gr.jp/cards/001918/files/58174_60561.html
002688,黒猫,くろねこ,NDC 913,新字新仮名,000008,島木,健作,しまき,けんさく,https://www.aozora.gr.jp/cards/000008/files/2688_ruby_20887.zip,https://www.aozora.gr.jp/cards/000008/files/2688_20888.html
001083,鰊漁場,にしんぎょじょう,NDC 913,新字新仮名,000008,島木,健作,しまき,けんさく,https://www.aozora.gr.jp/cards/000008/files/1083_ruby_3812.zip,https://www.aozora.gr.jp/cards/000008/files/1083_53475.html
000697,癩,らい,NDC 913,新字新仮名,000008,島木,健作,しまき,けんさく,https://www.aozora.gr.jp/cards/000008/files/697_ruby_20889.zip,https://www.aozora.gr.jp/cards/000008/files/697_20890.html
002949,朝飯,あさめし,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/2949_ruby_5793.zip,https://www.aozora.gr.jp/cards/000158/files/2949_48819.html
001511,嵐,あらし,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,https://www.aozora.gr.jp/cards/000158/files/1511_20470.html
004623,ある女の生涯,あるおんなのしょうがい,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/4623_ruby_29897.zip,https://www.aozora.gr.jp/cards/000158/files/4623_31218.html
001509,家,いえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,https://www.aozora.gr.jp/cards/000158/files/1509_40739.html
001510,家,いえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1510_ruby_4951.zip,https://www.aozora.gr.jp/cards/000158/files/1510_40740.html
000836,岩石の間,がんせきのあいだ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/836_ruby_23276.zip,https://www.aozora.gr.jp/cards/000158/files/836_23277.html
000838,旧主人,きゅうしゅじん,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/838_ruby_2886.zip,https://www.aozora.gr.jp/cards/000158/files/838_49050.html
000844,刺繍,ししゅう,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/844_ruby_20939.zip,https://www.aozora.gr.jp/cards/000158/files/844_20940.html
047172,食堂,しょくどう,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/47172_ruby_33390.zip,https://www.aozora.gr.jp/cards/000158/files/47172_34186.html
000843,新生,しんせい,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/843_ruby_3554.zip,https://www.aozora.gr.jp/cards/000158/files/843_14595.html
002374,足袋,たび,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/2374_ruby_2894.zip,https://www.aozora.gr.jp/cards/000158/files/2374_13571.html
000840,並木,なみき,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/840_ruby_2890.zip,https://www.aozora.gr.jp/cards/000158/files/840_13570.html
000841,伸び支度,のびじたく,NDC K913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/841_ruby_20943.zip,https://www.aozora.gr.jp/cards/000158/files/841_20944.html
000837,二人の兄弟,ふたりのきょうだい,NDC K913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/837_ruby_20948.zip,https://www.aozora.gr.jp/cards/000158/files/837_20949.html
000835,船,ふね,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/835_ruby.zip,https://www.aozora.gr.jp/cards/000158/files/835.html
001512,分配,ぶんぱい,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1512_ruby_20941.zip,https://www.aozora.gr.jp/cards/000158/files/1512_20942.html
000839,芽生,めばえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/839_ruby.zip,https://www.aozora.gr.jp/cards/000158/files/839.html
001504,夜明け前,よあけまえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1504_ruby_6153.zip,https://www.aozora.gr.jp/cards/000158/files/1504_14585.html
001505,夜明け前,よあけまえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1505_ruby_1916.zip,https://www.aozora.gr.jp/cards/000158/files/1505_14586.html
001506,夜明け前,よあけまえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1506_ruby_1919.zip,https://www.aozora.gr.jp/cards/000158/files/1506_14587.html
001507,夜明け前,よあけまえ,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/1507_ruby_1882.zip,https://www.aozora.gr.jp/cards/000158/files/1507_14593.html
000845,藁草履,わらぞうり,NDC 913,新字新仮名,000158,島崎,藤村,しまざき,とうそん,https://www.aozora.gr.jp/cards/000158/files/845_ruby.zip,https://www.aozora.gr.jp/cards/000158/files/845.html
046166,地上,ちじょう,NDC 913,新字新仮名,000595,島田,清次郎,しまだ,せいじろう,https://www.aozora.gr.jp/cards/000595/files/46166_ruby_21877.zip,https://www.aozora.gr.jp/cards/000595/files/46166_22431.html
042692,次郎物語,じろうものがたり,NDC 913,新字新仮名,001097,下村,湖人,しもむら,こじん,https://www.aozora.gr.jp/cards/001097/files/42692_ruby_21001.zip,https://www.aozora.gr.jp/cards/001097/files/42692_21002.html
043789,次郎物語,じろうものがたり,NDC 913,新字新仮名,001097,下村,湖人,しもむら,こじん,https://www.aozora.gr.jp/cards/001097/files/43789_ruby_21003.zip,https://www.aozora.gr.jp/cards/001097/files/43789_21004.html
043790,次郎物語,じろうものがたり,NDC 913,新字新仮名,001097,下村,湖人,しもむら,こじん,https://www.aozora.gr.jp/cards/001097/files/43790_ruby_20882.zip,https://www.aozora.gr.jp/cards/001097/files/43790_21400.html
043791,次郎物語,じろうものがたり,NDC 913,新字新仮名,001097,下村,湖人,しもむら,こじん,https://www.aozora.gr.jp/cards/001097/files/43791_ruby_21659.zip,https://www.aozora.gr.jp/cards/001097/files/43791_21660.html
043792,次郎物語,じろうものがたり,NDC 913,新字新仮名,001097,下村,湖人,しもむら,こじん,https://www.aozora.gr.jp/cards/001097/files/43792_ruby_21947.zip,https://www.aozora.gr.jp/cards/001097/files/43792_21948.html
045757,あたまでっかち,あたまでっかち,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/45757_ruby_47134.zip,https://www.aozora.gr.jp/cards/001205/files/45757_47146.html
046985,鬼退治,おにたいじ,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/46985_ruby_47020.zip,https://www.aozora.gr.jp/cards/001205/files/46985_47025.html
046986,神様の布団,かみさまのふとん,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/46986_ruby_47021.zip,https://www.aozora.gr.jp/cards/001205/files/46986_47027.html
046987,曲馬団の「トッテンカン」,きょくばだんの「トッテンカン」,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/46987_ruby_47022.zip,https://www.aozora.gr.jp/cards/001205/files/46987_47026.html
045758,壇ノ浦の鬼火,だんのうらのおにび,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/45758_ruby_29723.zip,https://www.aozora.gr.jp/cards/001205/files/45758_30973.html
046988,とんまの六兵衛,とんまのろくべえ,NDC K913,新字新仮名,001205,下村,千秋,しもむら,ちあき,https://www.aozora.gr.jp/cards/001205/files/46988_ruby_47023.zip,https://www.aozora.gr.jp/cards/001205/files/46988_47024.html
004088,青草,あおくさ,NDC 913,新字新仮名,000601,十一谷,義三郎,じゅういちや,ぎさぶろう,https://www.aozora.gr.jp/cards/000601/files/4088_ruby_5542.zip,https://www.aozora.gr.jp/cards/000601/files/4088_54108.html
001092,咲いてゆく花,さいてゆくはな,NDC 913,新字新仮名,000012,素木,しづ,しらき,しづ,https://www.aozora.gr.jp/cards/000012/files/1092_ruby_20970.zip,https://www.aozora.gr.jp/cards/000012/files/1092_20971.html
002585,惨事のあと,さんじのあと,NDC 913,新字新仮名,000012,素木,しづ,しらき,しづ,https://www.aozora.gr.jp/cards/000012/files/2585_ruby_20968.zip,https://www.aozora.gr.jp/cards/000012/files/2585_20969.html
000223,晩餐,ばんさん,NDC 913,新字新仮名,000012,素木,しづ,しらき,しづ,https://www.aozora.gr.jp/cards/000012/files/223_ruby_2389.zip,https://www.aozora.gr.jp/cards/000012/files/223_20974.html
046645,駅夫日記,えきふにっき,NDC 913,新字新仮名,000956,白柳,秀湖,しらやなぎ,しゅうこ,https://www.aozora.gr.jp/cards/000956/files/46645_ruby_25778.zip,https://www.aozora.gr.jp/cards/000956/files/46645_26142.html
043646,雪の宿り,ゆきのやどり,NDC 913,新字新仮名,001157,神西,清,じんざい,きよし,https://www.aozora.gr.jp/cards/001157/files/43646_ruby_29127.zip,https://www.aozora.gr.jp/cards/001157/files/43646_29128.html
002096,黒白ストーリー,こくびゃくストーリー,NDC 913,新字新仮名,000969,杉山,萠円,すぎやま,ほうえん,https://www.aozora.gr.jp/cards/000096/files/2096_ruby_19325.zip,https://www.aozora.gr.jp/cards/000096/files/2096_19350.html
000936,白髪小僧,しらがこぞう,NDC K913,新字新仮名,000969,杉山,萠円,すぎやま,ほうえん,https://www.aozora.gr.jp/cards/000096/files/936_ruby_21786.zip,https://www.aozora.gr.jp/cards/000096/files/936_21787.html
001529,黄金鳥,おうごんちょう,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/1529_ruby_22409.zip,https://www.aozora.gr.jp/cards/000107/files/1529_23020.html
018332,岡の家,おかのいえ,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/18332_ruby_14429.zip,https://www.aozora.gr.jp/cards/000107/files/18332_14451.html
001530,古事記物語,こじきものがたり,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/1530_ruby_5501.zip,https://www.aozora.gr.jp/cards/000107/files/1530_54106.html
001528,湖水の女,こすいのおんな,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/1528_ruby_22410.zip,https://www.aozora.gr.jp/cards/000107/files/1528_23021.html
001532,千鳥,ちどり,NDC 913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/1532_ruby_19833.zip,https://www.aozora.gr.jp/cards/000107/files/1532_20039.html
018333,デイモンとピシアス,デイモンとピシアス,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/18333_ruby_14428.zip,https://www.aozora.gr.jp/cards/000107/files/18333_14449.html
000549,ぶくぶく長々火の目小僧,ぶくぶくながながひのめこぞう,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/549_ruby_20952.zip,https://www.aozora.gr.jp/cards/000107/files/549_20953.html
018375,やどなし犬,やどなしいぬ,NDC K913,新字新仮名,000107,鈴木,三重吉,すずき,みえきち,https://www.aozora.gr.jp/cards/000107/files/18375_ruby_14427.zip,https://www.aozora.gr.jp/cards/000107/files/18375_14450.html
049253,枯尾花,かれおばな,NDC 913,新字新仮名,001358,関根,黙庵,せきね,もくあん,https://www.aozora.gr.jp/cards/001358/files/49253_ruby_32165.zip,https://www.aozora.gr.jp/cards/001358/files/49253_33057.html
052467,凍るアラベスク,こおるアラベスク,NDC 913,新字新仮名,001568,妹尾,アキ夫,せのお,あきお,https://www.aozora.gr.jp/cards/001568/files/52467_ruby_49652.zip,https://www.aozora.gr.jp/cards/001568/files/52467_49653.html
045648,田舎医師の子,いなかいしのこ,NDC 913,新字新仮名,001082,相馬,泰三,そうま,たいぞう,https://www.aozora.gr.jp/cards/001082/files/45648_ruby_27859.zip,https://www.aozora.gr.jp/cards/001082/files/45648_27947.html
042289,六月,ろくがつ,NDC 913,新字新仮名,001082,相馬,泰三,そうま,たいぞう,https://www.aozora.gr.jp/cards/001082/files/42289_ruby_15591.zip,https://www.aozora.gr.jp/cards/001082/files/42289_15660.html
000400,漁火,いさりび,NDC 913,新字新仮名,000069,高野,敦志,たかの,あつし,http://userweb.pep.ne.jp/faucon/bungaku/isaribi_ruby.zip,http://userweb.pep.ne.jp/faucon/bungaku/isaribi.htm
003219,草藪,くさやぶ,NDC 913,新字新仮名,000116,鷹野,つぎ,たかの,つぎ,https://www.aozora.gr.jp/cards/000116/files/3219_ruby.zip,https://www.aozora.gr.jp/cards/000116/files/3219_6489.html
003218,窓,まど,NDC 913,新字新仮名,000116,鷹野,つぎ,たかの,つぎ,https://www.aozora.gr.jp/cards/000116/files/3218_ruby_6319.zip,https://www.aozora.gr.jp/cards/000116/files/3218_6490.html
057023,如何なる星の下に,いかなるほしのもとに,NDC 913,新字新仮名,001823,高見,順,たかみ,じゅん,https://www.aozora.gr.jp/cards/001823/files/57023_ruby_59517.zip,https://www.aozora.gr.jp/cards/001823/files/57023_59554.html
046438,朝,あさ,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46438_ruby_23529.zip,https://www.aozora.gr.jp/cards/000212/files/46438_23625.html
046431,大きな蝙蝠傘,おおきなこうもりがさ,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46431_ruby_23487.zip,https://www.aozora.gr.jp/cards/000212/files/46431_23626.html
046432,大きな手,おおきなて,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46432_ruby_23488.zip,https://www.aozora.gr.jp/cards/000212/files/46432_23627.html
046436,おさなき灯台守,おさなきとうだいもり,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46436_ruby_23510.zip,https://www.aozora.gr.jp/cards/000212/files/46436_23628.html
046433,玩具の汽缶車,おもちゃのきかんしゃ,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46433_ruby_23507.zip,https://www.aozora.gr.jp/cards/000212/files/46433_23629.html
046434,風,かぜ,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46434_ruby_23508.zip,https://www.aozora.gr.jp/cards/000212/files/46434_23630.html
046421,クリスマスの贈物,クリスマスのおくりもの,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46421_ruby_23442.zip,https://www.aozora.gr.jp/cards/000212/files/46421_23631.html
046435,最初の悲哀,さいしょのひあい,NDC K913,新字新仮名,000212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46435_ruby_23509.zip,https://www.aozora.gr.jp/cards/000212/files/46435_23632.html
