46724,電信柱と黒雲,でんしんばしらとくろくも,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46724_txt_27639.zip,https://www.aozora.gr.jp/cards/000096/files/46724_27685.html,491
5058,源氏物語,げんじものがたり,新字新仮名,52,紫式部,,むらさき しきぶ,,https://www.aozora.gr.jp/cards/000052/files/5058_txt_14557.zip,https://www.aozora.gr.jp/cards/000052/files/5058_14558.html,492
5058,源氏物語,げんじものがたり,新字新仮名,885,与謝野,晶子,よさの,あきこ,https://www.aozora.gr.jp/cards/000052/files/5058_txt_14557.zip,https://www.aozora.gr.jp/cards/000052/files/5058_14558.html,492
54819,夜汽車の中で,よぎしゃのなかで,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54819_txt_54939.zip,https://www.aozora.gr.jp/cards/001675/files/54819_54980.html,493
54800,麦,むぎ,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54800_ruby_54971.zip,https://www.aozora.gr.jp/cards/001675/files/54800_55012.html,494
55590,光よあれ,ひかりよあれ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55590_ruby_56321.zip,https://www.aozora.gr.jp/cards/001471/files/55590_56369.html,497
54777,あきらめろと云うが,あきらめろというが,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54777_ruby_54707.zip,https://www.aozora.gr.jp/cards/001675/files/54777_54752.html,497
54824,射撃について,しゃげきについて,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54824_ruby_54951.zip,https://www.aozora.gr.jp/cards/001675/files/54824_54992.html,499
3721,特に感想なし,とくにかんそうなし,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3721_txt_12654.zip,https://www.aozora.gr.jp/cards/000311/files/3721_13059.html,500
55595,土,つち,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55595_ruby_56284.zip,https://www.aozora.gr.jp/cards/001471/files/55595_56095.html,501
7919,夜,よる,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/7919_txt_33871.zip,https://www.aozora.gr.jp/cards/000311/files/7919_34423.html,501
55533,秋吹く風,あきふくかぜ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55533_txt_55263.zip,https://www.aozora.gr.jp/cards/001471/files/55533_55351.html,503
54820,雲,くも,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54820_ruby_53984.zip,https://www.aozora.gr.jp/cards/001675/files/54820_54026.html,503
54784,しかられて,しかられて,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54784_ruby_53985.zip,https://www.aozora.gr.jp/cards/001675/files/54784_54027.html,506
54774,ぼくもいくさに征くのだけれど,ぼくもいくさにいくのだけれど,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54774_txt_54744.zip,https://www.aozora.gr.jp/cards/001675/files/54774_54789.html,508
3833,好きな俳優,すきなはいゆう,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3833_txt_12642.zip,https://www.aozora.gr.jp/cards/000311/files/3833_13047.html,508
3694,私の好きな小説・戯曲中の女,わたしのすきなしょうせつ・ぎきょくちゅうのおんな,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3694_txt_12677.zip,https://www.aozora.gr.jp/cards/000311/files/3694_13082.html,508
53662,獄中のコンミューンの戦士の詩を憶って,ごくちゅうのコンミューンのせんしのしをおもって,新字新仮名,1585,槙村,浩,まきむら,こう,https://www.aozora.gr.jp/cards/001585/files/53662_txt_56343.zip,https://www.aozora.gr.jp/cards/001585/files/53662_56391.html,509
55605,残冬,ざんとう,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55605_ruby_55611.zip,https://www.aozora.gr.jp/cards/001471/files/55605_55658.html,511
